id;filename;text;augmentation_type;intimité;fertilité du language;fluidité;émotions;imaginaire; expert;Vulnerable
31_contextual;Entretien 01 24.10.03 02_traitement_A;Cette poudre, on peut la mélanger à de l'eau avec des substances solvants comme cette gomme arabique. On peut la mélanger à du vinaigre selon la résultats qu'on aurait en tête, tout en connaissant ses usages. On sait que le plomb n'aime pas le'acidité, donc si on l'applique au vinaigre sur le long terme, le plomb peut se disisserer comme éventuelsoxydes métalliques, donc mal se vitrifier.;contextual;1.0;5.0;1.0;1.0;1.0;7.0;1.0
31_original;Entretien 01 24.10.03 02_traitement_A;Cette poudre, on peut la mélanger à de l'eau avec des additifs comme la gomme arabique. On peut la mélanger à du vinaigre selon les résultats qu'on a en tête, tout en connaissant ses propriétés. On sait que le plomb n'aime pas l'acidité, donc si on l'applique au vinaigre sur le long terme, le plomb peut se dissocier des oxydes métalliques, donc mal se vitrifier.;original;1.0;5.0;1.0;1.0;1.0;7.0;1.0
31_swap;Entretien 01 24.10.03 02_traitement_A;Cette poudre, on peut la mélanger à de ' l eau avec des additifs comme la gomme arabique. On peut la mélanger à du vinaigre les selon résultats qu ' a tête on en, tout connaissant en ses propriétés. On sait que le plomb n ' aime pas l ' acidité, donc si on l ' applique vinaigre au sur le long terme le, plomb peut se des dissocier oxydes métalliques, donc mal vitrifier se.;swap;1.0;5.0;1.0;1.0;1.0;7.0;1.0
31_translation;Entretien 01 24.10.03 02_traitement_A;Cette poudre peut être mélangée à de l'eau avec des additifs tels que le caoutchouc arabe. On peut la mélanger au vinaigre selon ce que l'on a dans la tête et ses propriétés. On sait que le plomb n'aime pas l'acide, donc si l'on le met sur le vinaigre à long terme, le plomb peut s'éloigner des oxydes métalliques et donc se vitrer mal.;translation;1.0;5.0;1.0;1.0;1.0;7.0;1.0
32_contextual;Entretien 01 24.10.03 02_traitement_A;Il Ya a des connaissances à avoir là-dedans. J prépare la peinture avec deux corps gras pour permettre des grossespositions sur des roches maigres en dessous. C' a-à-dire qu'on peut peindre dans l'eau, peindre par au-dessus à l'essence pour pouvoir faire des super tableauxs.;contextual;1.0;4.0;1.0;1.0;1.0;7.0;1.0
32_original;Entretien 01 24.10.03 02_traitement_A;Il y a des connaissances à avoir là-dedans. On prépare la peinture avec des corps gras pour permettre des superpositions sur les corps maigres en dessous. C'est-à-dire qu'on peut peindre à l'eau, puis par au-dessus à l'essence pour pouvoir faire des superpositions.;original;1.0;4.0;1.0;1.0;1.0;7.0;1.0
32_swap;Entretien 01 24.10.03 02_traitement_A;Il y des a avoir connaissances là à - dedans. On prépare la peinture avec des pour corps gras permettre superpositions des sur les corps maigres en dessous. C ' est - à - dire qu ' on peut peindre l à eau ', puis par au - dessus à l ' pour essence pouvoir faire des superpositions.;swap;1.0;4.0;1.0;1.0;1.0;7.0;1.0
32_translation;Entretien 01 24.10.03 02_traitement_A;On se prépare à peindre avec des corps gras pour permettre des superpositions sur les corps minces, c'est-à-dire qu'on peut peindre avec de l'eau puis au-dessus de l'essence pour faire des superpositions.;translation;1.0;4.0;1.0;1.0;1.0;7.0;1.0
33_contextual;Entretien 01 24.10.03 02_traitement_A;Après, pourrait- être que je m' attendait encore peu.;contextual;7.0;1.0;1.0;5.0;7.0;1.0;7.0
33_original;Entretien 01 24.10.03 02_traitement_A;Après, peut-être que je m'égare un peu.;original;7.0;1.0;1.0;5.0;7.0;1.0;7.0
33_swap;Entretien 01 24.10.03 02_traitement_A;, après peut - être que m je ' un égare. peu;swap;7.0;1.0;1.0;5.0;7.0;1.0;7.0
33_translation;Entretien 01 24.10.03 02_traitement_A;Je me trompe peut-être un peu.;translation;7.0;1.0;1.0;5.0;7.0;1.0;7.0
34_contextual;Entretien 01 24.10.03 02_traitement_A;Le programme de la préparation de la peinture et à la palette, c'est un peu un peu méditatif. Ça va écraser les pigments, on va mélanger en palette, et selon l'état d'esprit où lequel on est, si on vit un peu fatigué, si on est un peu lunaire, on peut se perdre et revenir écraser les pigments pendant 15 minutes sans m'en rendre compte. Et là, on met une certaine attention dans cette matière elle, à mon goût, est essentielle, puisque cette matière, on va la transformer, on va la sublimer pour en faire des images qui viennent de notre esprit.;contextual;7.0;10.0;10.0;10.0;10.0;10.0;5.0
34_original;Entretien 01 24.10.03 02_traitement_A;Le moment de la préparation de la peinture et de la palette, c'est un moment un peu méditatif. On va écraser les pigments, on va mélanger la palette, et selon l'état d'esprit dans lequel on est, si on est un peu fatigué, si on est un peu lunaire, on peut se perdre et juste écraser les pigments pendant 15 minutes sans s'en rendre compte. Et là, on met une certaine attention dans cette matière qui, à mon goût, est essentielle, puisque cette matière, on va la transformer, on va la sublimer pour en faire des images qui viennent de notre esprit.;original;7.0;10.0;10.0;10.0;10.0;10.0;5.0
34_swap;Entretien 01 24.10.03 02_traitement_A;Le moment de la préparation de la peinture et de la, palette c ' un est moment un peu méditatif. On va écraser les pigments, on va mélanger la palette, et selon l ' état d ' esprit dans lequel on est, si on est peu un fatigué, si on est peu un lunaire on, peut se perdre et juste écraser les pigments pendant 15 minutes sans s ' en rendre. compte Et, là met on une certaine attention dans cette qui matière, à mon goût, est essentielle, puisque cette matière, on va la transformer, on va la sublimer pour en faire des images viennent qui de notre esprit.;swap;7.0;10.0;10.0;10.0;10.0;10.0;5.0
34_translation;Entretien 01 24.10.03 02_traitement_A;Le moment de la préparation de la couleur et de la palette est un peu méditatif. Nous allons écraser les pigments, nous allons mélanger la palette, et selon l'esprit dans lequel vous êtes, si vous êtes un peu fatigué, si vous êtes un peu lune, vous pouvez vous perdre et simplement écraser les pigments pendant 15 minutes sans en être conscient. Et alors vous serez attentif dans cette matière qui est essentielle à mon goût, parce que cette matière est transformée, nous la sublimerons pour en faire des images qui viennent de notre esprit.;translation;7.0;10.0;10.0;10.0;10.0;10.0;5.0
35_contextual;Entretien 01 24.10.03 02_traitement_A;Et l'est important que cette matière première reste vraiment traitée avec soin : mettre une histoire dedans parce que derrière, c'est ce qui va éviter de faire un bon boulot. Donc vraiment, la raison, c'est la préparation de cette peinture. Et au départ de l'application aussi, il y a cet état d' âme à avoir assez vif pour avoir des gestes qui sont japonais, qui sont justes.;contextual;9.0;8.0;7.0;3.0;5.0;9.0;1.0
35_original;Entretien 01 24.10.03 02_traitement_A;Et c'est important que cette matière première soit vraiment traitée avec soin et mettre une énergie dedans parce que derrière, c'est ce qui va permettre de faire un bon boulot. Donc vraiment, la base, c'est la préparation de la peinture. Et au moment de l'application aussi, il y a un état d'esprit à avoir assez vif pour avoir des gestes qui sont japonais, qui sont justes.;original;9.0;8.0;7.0;3.0;5.0;9.0;1.0
35_swap;Entretien 01 24.10.03 02_traitement_A;Et c ' est important que cette matière première soit vraiment traitée avec et soin mettre énergie dedans une parce que derrière, c ' est ce va qui de permettre faire un bon boulot. Donc vraiment, la base, c ' est préparation la de la peinture. Et au moment de l ' application aussi, il y a un état ' d esprit à avoir assez vif pour avoir des gestes qui sont japonais, qui justes sont.;swap;9.0;8.0;7.0;3.0;5.0;9.0;1.0
35_translation;Entretien 01 24.10.03 02_traitement_A;Et il est important que cette matière première soit traitée avec soin et apporte une énergie parce que derrière elle est possible un bon travail, donc la base est vraiment la préparation de la couleur, et au moment de l'application il y a aussi un état d'esprit assez fort pour avoir des gestes japonais qui sont justes.;translation;9.0;8.0;7.0;3.0;5.0;9.0;1.0
36_contextual;Entretien 01 24.10.03 02_traitement_A;Chaque geste doit apparaître juste, et on n'a pas donc le droit à l'erreur si on veut finalement un résultat qui est bon. Effectivement, on peut tout corriger, mais si on veut un résultat spontané, là, il faut être plutôt dans un esprit d'action, donc tout en restant calme aussi parce ensuite si le geste est précipité, ça ne marche pas. C'est pour ça que c'est une sensation qui me parle aussi parce qu'on est calme tout le long et c'est vraiment à ce moment-là que cette matière qui, soit la base, est une poudre d'oxyde qui n'a jamais rien de noble, d'ailleurs qui, de fait, pour toute santé, est très nocive.;contextual;7.0;8.0;8.0;6.0;2.0;;1.0
36_original;Entretien 01 24.10.03 02_traitement_A;Chaque geste doit être juste, et on n'a pas trop le droit à l'erreur si on veut avoir un résultat qui est bon. Effectivement, on peut tout corriger, mais si on veut un résultat spontané, là, il faut être plutôt dans un esprit d'action, mais tout en restant calme aussi parce que si le geste est précipité, ça ne marche pas. C'est pour ça que c'est une étape qui me parle aussi parce qu'on est calme tout le long et c'est vraiment à ce moment-là que cette matière qui, à la base, est une poudre d'oxyde qui n'a vraiment rien de noble, d'ailleurs qui, de base, pour notre santé, est très nocive.;original;7.0;8.0;8.0;6.0;2.0;;1.0
36_swap;Entretien 01 24.10.03 02_traitement_A;Chaque doit geste être juste, on et n ' a pas trop le droit l à ' erreur si on veut avoir un résultat qui est bon. Effectivement, peut on tout corriger, mais si on veut un résultat spontané, là, il faut être plutôt un dans esprit d ' action, mais tout en restant calme parce aussi que si le geste est précipité, ne ça marche pas. C ' est pour ça que c ' est une étape me qui parle aussi parce qu ' on est calme tout le long et c ' est vraiment ce à moment - là que cette matière qui, à la base, est une poudre d ' oxyde qui n ' a vraiment rien de noble, d ' ailleurs qui, de base, pour notre santé, très est nocive.;swap;7.0;8.0;8.0;6.0;2.0;;1.0
36_translation;Entretien 01 24.10.03 02_traitement_A;Oui, on peut tout corriger, mais si on veut un résultat spontané, il faut plutôt être dans l'esprit de l'action, mais aussi rester calme, parce que si le geste est précipité, ça ne marche pas. C'est pourquoi c'est aussi un pas qui me parle parce qu'on est calme tout le temps, et c'est vraiment en ce moment que ce matériau qui est à la base est une poudre d'oxyde qui n'a vraiment rien de noble, d'ailleurs, qui est fondamentalement très nocif pour notre santé.;translation;7.0;8.0;8.0;6.0;2.0;;1.0
37_contextual;Entretien 01 24.10.03 02_traitement_A;Je trouve qu'il y a un amour qui est mis dans cette matière pour la sublimer et la présenter. Donc, la préparation, l'application, et il y a ce moment aussi où ce verre, à la fin, on doit le cuire pour vitrifier les grains. Bon, là, ça va, on essaye des fours qui sont corrects, sinon ça peut arriver que des pièces cassent dans le four en continuant de voir'il y a des ponts thermiques ou il y a des choses, cette fois, qu' il va peut pas prévoir.;contextual;10.0;7.0;7.0;10.0;9.0;8.0;9.0
37_original;Entretien 01 24.10.03 02_traitement_A;Je trouve qu'il y a un amour qui est mis dans cette matière pour la sublimer et la transformer. Donc, la préparation, l'application, et il y a ce moment aussi où ce verre, à la fin, on doit le cuire pour vitrifier les peintures. Bon, là, ça va, on a des fours qui sont corrects, mais ça peut arriver que des pièces cassent dans le four en fonction de s'il y a des chocs thermiques ou il y a des choses, des fois, qu'on ne peut pas prévoir.;original;10.0;7.0;7.0;10.0;9.0;8.0;9.0
37_swap;Entretien 01 24.10.03 02_traitement_A;Je trouve qu ' il y a un amour est qui dans mis cette matière pour la la sublimer et. transformer Donc, préparation la, l ' application, il et y a ce moment aussi où ce verre, à la fin, on doit le cuire pour vitrifier les peintures. Bon, là, ça va, on a des fours qui sont corrects, mais ça peut arriver que des pièces cassent le dans four en fonction s de ' il y a des chocs thermiques ou il y a des choses, des, fois qu ' on ne peut pas prévoir.;swap;10.0;7.0;7.0;10.0;9.0;8.0;9.0
37_translation;Entretien 01 24.10.03 02_traitement_A;Je pense qu'il y a un amour qui est placé dans cette matière pour la sublimer et la transformer. Donc, la préparation, l'application, et il y a aussi ce moment où ce verre doit cuire à la fin pour visser les couleurs. OK, il y a des fours qui sont corrects, mais il peut arriver que des pièces se cassent dans le four selon qu'il y a des chocs thermiques ou il y a des choses que l'on ne peut pas prévoir parfois.;translation;10.0;7.0;7.0;10.0;9.0;8.0;9.0
38_contextual;Entretien 01 24.10.03 02_traitement_A;Mais, évidemment, avec le temps ou l'expérience, on gère tout ça, mais il y a toujours, des fois, une part d'aléatoire qui surprend même mes plus aguerris. Mais ça, c'est important aussi parce qu'en fait, on n'est pas maître de tout celui qu'on sait. Il y a toujours une part d'al qatoire qu' ON contre peut pas contrôler et ça nous redonne un peu d'humilité.;contextual;10.0;7.0;7.0;7.0;2.0;9.0;10.0
38_original;Entretien 01 24.10.03 02_traitement_A;Effectivement, évidemment, avec le temps et l'expérience, on gère tout ça, mais il y a toujours, des fois, une part d'aléatoire qui surprend même les plus aguerris. Et ça, c'est intéressant aussi parce qu'en fait, on n'est pas maître de tout ce qu'on fait. Il y a toujours une part d'aléatoire qu'on ne peut pas contrôler et ça nous redonne un peu d'humilité.;original;10.0;7.0;7.0;7.0;2.0;9.0;10.0
38_swap;Entretien 01 24.10.03 02_traitement_A;Effectivement, évidemment, avec le temps l et ' expérience, on gère tout ça, mais il a y toujours, fois des, une part d ' aléatoire qui même surprend les plus aguerris. ça Et, c ' est intéressant aussi parce qu ' en, fait on n ' est pas maître de tout ce qu ' on fait Il. y a toujours une part d ' aléatoire qu ' on ne peut pas contrôler et ça redonne nous peu un d humilité '.;swap;10.0;7.0;7.0;7.0;2.0;9.0;10.0
38_translation;Entretien 01 24.10.03 02_traitement_A;Oui, bien sûr, avec le temps et l'expérience, on peut gérer tout cela, mais il y a toujours, parfois, une partie du hasard qui surprend même les plus belliqueux, et c'est aussi intéressant parce que l'on n'est pas vraiment maître de tout ce qu'on fait. Il y a toujours une partie du hasard qu'on ne peut pas contrôler, et il y a un peu d'humilité.;translation;10.0;7.0;7.0;7.0;2.0;9.0;10.0
39_contextual;Entretien 01 24.10.03 02_traitement_A;Je dirais que ce crayon la est sous forme de poudre, on me donnera sa forme. Finalement, qu'est peut-être un peu moi tel sculpteur qui vient modeler une terre et lui donner prendre corps. Là, c'est un peu ça aussi.;contextual;3.0;6.0;2.0;2.0;7.0;7.0;1.0
39_original;Entretien 01 24.10.03 02_traitement_A;Je pense que ce matériau qui est sous forme de poudre, on lui donne une forme. Finalement, c'est peut-être un peu comme un sculpteur qui vient modeler une terre et lui donner un corps. Là, c'est un peu ça aussi.;original;3.0;6.0;2.0;2.0;7.0;7.0;1.0
39_swap;Entretien 01 24.10.03 02_traitement_A;Je pense que ce matériau qui est sous forme de poudre, lui on donne une forme Finalement. , ' c peut est - être un peu comme un sculpteur qui vient une terre et modeler lui donner un corps. Là, c est ' ça un peu aussi.;swap;3.0;6.0;2.0;2.0;7.0;7.0;1.0
39_translation;Entretien 01 24.10.03 02_traitement_A;Je pense que ce matériau, qui est sous forme de poudre, lui donne une forme. Après tout, c'est peut-être un peu comme un sculpteur qui veut former une terre et lui donner un corps.;translation;3.0;6.0;2.0;2.0;7.0;7.0;1.0
3_contextual;Entretien 01 24.10.03 02_traitement_A;Enfin, elle est sort pas du job de pro, mais on est dedans, on est avec la matière. Et au même titre que les collègues qui travailler dedans depuis autant d'années que nous. Mais j'estime que lorsqu'on  ans le métier, on est mieux compris.;contextual;3.0;1.0;2.0;1.0;1.0;5.0;1.0
3_original;Entretien 01 24.10.03 02_traitement_A;Enfin, on ne sort pas du travail de pro, mais on est dedans, on bosse avec la matière. Et au même titre que les collègues qui sont dedans depuis plus d'années que nous. Mais j'estime que lorsqu'on rentre dans le métier, on est vite dedans.;original;3.0;1.0;2.0;1.0;1.0;5.0;1.0
3_swap;Entretien 01 24.10.03 02_traitement_A;Enfin, on ne pas sort du travail pro de, mais est on dedans, on bosse la matière avec. Et même au titre que les collègues qui sont dedans depuis plus d ' que années Mais nous. j ' estime que lorsqu ' on rentre dans le métier, on est vite. dedans;swap;3.0;1.0;2.0;1.0;1.0;5.0;1.0
3_translation;Entretien 01 24.10.03 02_traitement_A;Je veux dire, nous ne sortons pas du travail des professionnels, mais nous sommes à l'intérieur, nous travaillons avec la matière, et tout comme les collègues qui y sont depuis des années, mais je pense que si nous retournons dans la profession, nous serons vite à l'intérieur.;translation;3.0;1.0;2.0;1.0;1.0;5.0;1.0
40_contextual;Entretien 01 24.10.03 02_traitement_A;On devrait lui donner un élan à nos yeux d'humain. Tous à la fois, s'est LA vision du petit'artisan, finalement.;contextual;7.0;5.0;4.0;2.0;2.0;7.0;5.0
40_original;Entretien 01 24.10.03 02_traitement_A;On vient lui donner un sens à nos yeux d'humain. Mais encore une fois, c'est une vision de l'artisan, finalement.;original;7.0;5.0;4.0;2.0;2.0;7.0;5.0
40_swap;Entretien 01 24.10.03 02_traitement_A;Vient lui donner on un sens nos à d yeux ' humain. Mais encore une fois, c ' vision est de une l ', artisan finalement.;swap;7.0;5.0;4.0;2.0;2.0;7.0;5.0
40_translation;Entretien 01 24.10.03 02_traitement_A;Nous sommes ici pour lui donner un sens humain, mais une fois de plus, c'est une vision de l'artisan.;translation;7.0;5.0;4.0;2.0;2.0;7.0;5.0
41_contextual;Entretien 01 24.10.03 02_traitement_A;Il vit, donc. Et que quand Dieu est inerte et qu' en est sous le q'oxyde, il est là, et de bouge pas. Et puis, peut-être qu'on lui donnera une vie.;contextual;9.0;7.0;6.0;5.0;8.0;1.0;1.0
41_original;Entretien 01 24.10.03 02_traitement_A;Il vit, justement. Parce que quand il est inerte et qu'il est sous forme d'oxyde, il est là, il ne bouge pas. Et là, peut-être qu'on lui donne une vie.;original;9.0;7.0;6.0;5.0;8.0;1.0;1.0
41_swap;Entretien 01 24.10.03 02_traitement_A;Il vit, justement Parce. que quand il est inerte et qu il est ' sous forme d ' oxyde, il est, là il bouge ne pas. Et, là - peut qu être ' lui on donne vie une.;swap;9.0;7.0;6.0;5.0;8.0;1.0;1.0
41_translation;Entretien 01 24.10.03 02_traitement_A;Parce que s'il est inerte et sous forme d'oxyde, il est là, il ne bouge pas, et peut-être qu'on lui donne une vie.;translation;9.0;7.0;6.0;5.0;8.0;1.0;1.0
42_contextual;Entretien 01 24.10.03 02_traitement_A;Enfin, selon les sens à atteindre, maintenant. Parce chez lui, il ne'a plus de sens.;contextual;9.0;3.0;2.0;2.0;4.0;1.0;1.0
42_original;Entretien 01 24.10.03 02_traitement_A;Enfin, selon notre sens à nous, finalement. Parce que lui, il n'a pas de conscience.;original;9.0;3.0;2.0;2.0;4.0;1.0;1.0
42_swap;Entretien 01 24.10.03 02_traitement_A;, enfin notre selon sens, à nous finalement. Parce que lui, il n ' a de pas conscience.;swap;9.0;3.0;2.0;2.0;4.0;1.0;1.0
42_translation;Entretien 01 24.10.03 02_traitement_A;Après tout, selon notre esprit pour nous, enfin parce qu'il n'a pas de conscience.;translation;9.0;3.0;2.0;2.0;4.0;1.0;1.0
43_contextual;Entretien 01 24.10.03 02_traitement_A;Je pense que dans toutes les étapes, on retrouve ça. Juste en grand avis, c'est ça aussi dans tous les corps de métier. De toute façon, pourvu qu' je transforme une matière première pour lui donner un but technique ou artistique, dès que moment où on transforme une activité, vraiment, on se fait vivre.;contextual;10.0;7.0;7.0;7.0;5.0;5.0;1.0
43_original;Entretien 01 24.10.03 02_traitement_A;Je pense que dans toutes les étapes, on retrouve ça. Et à mon avis, c'est ça aussi dans tous les corps de métier. De toute façon, dès qu'on transforme une matière première pour lui donner un sens technique ou artistique, dès le moment où on transforme une matière, finalement, on la fait vivre.;original;10.0;7.0;7.0;7.0;5.0;5.0;1.0
43_swap;Entretien 01 24.10.03 02_traitement_A;Pense je que toutes dans les étapes, retrouve on ça. Et à mon avis, c ' ça aussi est dans tous les corps de métier. De toute façon dès, qu ' on transforme une première matière pour lui donner un sens technique ou artistique, dès le moment on où transforme une matière, finalement, on la fait vivre.;swap;10.0;7.0;7.0;7.0;5.0;5.0;1.0
43_translation;Entretien 01 24.10.03 02_traitement_A;Je pense que c'est ce que l'on retrouve à toutes les étapes, et je pense que c'est le cas dans tous les corps professionnels. Dès que l'on transforme une matière première pour lui donner un sens technique ou artistique, dès que l'on transforme une matière, on la laisse vivre.;translation;10.0;7.0;7.0;7.0;5.0;5.0;1.0
44_contextual;Entretien 01 24.10.03 02_traitement_A;Le tient a quelque sorte de particulier à cette pièce. Oui. Déjà qu'il on a ici, là, cet humain p'esprit.;contextual;5.0;1.0;1.0;1.0;1.0;1.0;6.0
44_original;Entretien 01 24.10.03 02_traitement_A;Il y a quelque chose de particulier à cette étape. Oui. Parce qu'il y a aussi, là, cet état d'esprit.;original;5.0;1.0;1.0;1.0;1.0;1.0;6.0
44_swap;Entretien 01 24.10.03 02_traitement_A;Il a y chose de particulier quelque à cette étape. Oui. ' Parce qu il y a aussi, là état, cet ' d esprit.;swap;5.0;1.0;1.0;1.0;1.0;1.0;6.0
44_translation;Entretien 01 24.10.03 02_traitement_A;Il y a quelque chose de spécial à ce stade.;translation;5.0;1.0;1.0;1.0;1.0;1.0;6.0
45_contextual;Entretien 01 24.10.03 02_traitement_A;Bizarre cet état d'esprit de l' exposition. Mais si on prend le verre sous toute sa dimension, à la base, il' très joli. Il'est finalement grand- chose.;contextual;5.0;1.0;1.0;5.0;5.0;1.0;1.0
45_original;Entretien 01 24.10.03 02_traitement_A;Mais cet état d'esprit de l'artisan. Mais si on prend le verre dans toute sa splendeur, à la base, c'est pareil. C'est pas grand-chose.;original;5.0;1.0;1.0;5.0;5.0;1.0;1.0
45_swap;Entretien 01 24.10.03 02_traitement_A;Cet mais état d ' esprit de l '. artisan Mais si on prend verre le sa dans toute splendeur, la base à, c ' est pareil. C ' est pas grand chose -.;swap;5.0;1.0;1.0;5.0;5.0;1.0;1.0
45_translation;Entretien 01 24.10.03 02_traitement_A;Mais cette attitude de l'artisan... mais si vous prenez le verre dans toute sa splendeur, c'est la même chose à la base.;translation;5.0;1.0;1.0;5.0;5.0;1.0;1.0
46_contextual;Entretien 01 24.10.03 02_traitement_A;Et le verre, on te transforme. Et ensuite, nous, vitraillistes, on vient, en fin de journée, lui découper ! le sertir et le mettre en couleur. sauf qu' en la scène, c' ai des  coquillages et c'est du sable.;contextual;4.0;1.0;2.0;2.0;2.0;4.0;1.0
46_original;Entretien 01 24.10.03 02_traitement_A;Et le verre, on le transforme. Et ensuite, nous, vitraillistes, on vient, en fin de chaîne, le découper et le sertir et le mettre en lumière. Alors qu'à la base, c'est des oxydes et c'est du sable.;original;4.0;1.0;2.0;2.0;2.0;4.0;1.0
46_swap;Entretien 01 24.10.03 02_traitement_A;Le et verre, on le transforme. Et ensuite, nous, vitraillistes, on vient en, fin de chaîne, le et découper le et sertir le mettre en Alors lumière. ' qu la à base, c ' des est oxydes c et ' est du sable.;swap;4.0;1.0;2.0;2.0;2.0;4.0;1.0
46_translation;Entretien 01 24.10.03 02_traitement_A;Et le verre est transformé, puis nous arrivons aux vitraux pour le couper et le servir au bout de la chaîne et le mettre en lumière alors qu'il est à base d'oxydes et de sable.;translation;4.0;1.0;2.0;2.0;2.0;4.0;1.0
47_contextual;Entretien 01 24.10.03 02_traitement_A;Enfin, voila. Je n'<unk> avait plus trop la teteo. Il manque juste je fasse lien sur ce que jai dis.;contextual;;;;;;;
47_original;Entretien 01 24.10.03 02_traitement_A;Enfin, voilà. Je n'en ai plus trop la compo. Il faut que je fasse gaffe à ce que je dis.;original;;;;;;;
47_swap;Entretien 01 24.10.03 02_traitement_A;Enfin voilà, . Je n ai ' en plus la trop compo. Il faut que fasse je gaffe ce à je dis que.;swap;;;;;;;
47_translation;Entretien 01 24.10.03 02_traitement_A;Je dois faire attention à ce que je dis.;translation;;;;;;;
48_contextual;Entretien 01 24.10.03 02_traitement_A;Mais c'est çà. Oui, ben, la coupe sur tôle, le sertnage sur plomb, c'est pareil. Un plomb, on va l'extraire, on va se transformer, on va le couler, on va lui procurer une forme.;contextual;1.0;3.0;1.0;1.0;1.0;4.0;1.0
48_original;Entretien 01 24.10.03 02_traitement_A;Mais c'est pareil. Effectivement, oui, la coupe de verre, le sertissage au plomb, c'est pareil. Le plomb, on va l'extraire, on va le transformer, on va le couler, on va lui donner une forme.;original;1.0;3.0;1.0;1.0;1.0;4.0;1.0
48_swap;Entretien 01 24.10.03 02_traitement_A;C mais ' est pareil Effectivement. oui, , la de verre coupe, le sertissage au plomb, c ' est. pareil Le plomb, va on ' l extraire, on va le transformer, on va le couler, on lui va une donner forme.;swap;1.0;3.0;1.0;1.0;1.0;4.0;1.0
48_translation;Entretien 01 24.10.03 02_traitement_A;Oui, la coupe de verre, la couche de plomb, le plomb, le plomb, le plomb, le plomb que nous tirons, le transformons, le versent, le versent, lui donnent une forme.;translation;1.0;3.0;1.0;1.0;1.0;4.0;1.0
49_contextual;Entretien 01 24.10.03 02_traitement_A;C'est lui qui va permettre de faire en même que certains spécialités montent, que certaines bières tiennent là avant des siècles. Donc, chaque étape présente son apport.;contextual;4.0;4.0;3.0;3.0;5.0;5.0;
49_original;Entretien 01 24.10.03 02_traitement_A;C'est lui qui va permettre de faire en sorte que nos verres tiennent, que nos vitraux soient là pendant des siècles. Donc, chaque étape a son sens.;original;4.0;4.0;3.0;3.0;5.0;5.0;
49_swap;Entretien 01 24.10.03 02_traitement_A;C ' qui est lui va permettre faire de en sorte que verres nos tiennent, que vitraux nos soient là pendant des siècles. étape Donc, chaque a son sens.;swap;4.0;4.0;3.0;3.0;5.0;5.0;
49_translation;Entretien 01 24.10.03 02_traitement_A;Il s'assurera que nos verres tiennent que nos fenêtres sont là pendant des siècles, donc chaque pas a son sens.;translation;4.0;4.0;3.0;3.0;5.0;5.0;
4_contextual;Entretien 01 24.10.03 02_traitement_A;En tout cas, moi, ça fait 5 ans que on connais derrière le vitrail et on compte mes copains apprentis après' apprentissage !.;contextual;3.0;1.0;1.0;1.0;1.0;1.0;1.0
4_original;Entretien 01 24.10.03 02_traitement_A;En tout cas, moi, ça fait 5 ans que je suis dans le vitrail et je compte mes 2 années d'apprentissage dedans.;original;3.0;1.0;1.0;1.0;1.0;1.0;1.0
4_swap;Entretien 01 24.10.03 02_traitement_A;En tout cas, moi, ça fait que 5 ans je dans suis le et vitrail compte mes je 2 années d ' dedans apprentissage.;swap;3.0;1.0;1.0;1.0;1.0;1.0;1.0
4_translation;Entretien 01 24.10.03 02_traitement_A;Quoi qu'il en soit, je suis à la fenêtre depuis cinq ans et j'y compte mes deux années de formation.;translation;3.0;1.0;1.0;1.0;1.0;1.0;1.0
50_contextual;Entretien 01 24.10.03 02_traitement_A;Oui, désolée. J'ai un peu ce toc, je passe, à placer des métaphores quand je peux parce souvent ça permet, je pense, aux gens d'avoir des généralités et de leur montrer. Alors là, si ce qui est de notre'étape de la peinture, finalement, il' occupe un peu de la cuisine.;contextual;4.0;4.0;3.0;3.0;4.0;4.0;1.0
50_original;Entretien 01 24.10.03 02_traitement_A;Oui, évidemment. J'ai un peu ce toc, je crois, de placer des métaphores quand je peux parce que ça permet, je pense, aux gens d'avoir des généralités et de leur parler. Et là, pour ce qui est de l'étape de la peinture, finalement, c'est un peu de la cuisine.;original;4.0;4.0;3.0;3.0;4.0;4.0;1.0
50_swap;Entretien 01 24.10.03 02_traitement_A;Oui, évidemment. ' J ai peu un ce toc, je crois, de placer des métaphores quand je peux parce que permet ça, je pense, gens aux d ' avoir généralités des et de leur parler. Et là, ce pour qui est de l ' étape la de peinture, finalement, c ' est un peu de cuisine la.;swap;4.0;4.0;3.0;3.0;4.0;4.0;1.0
50_translation;Entretien 01 24.10.03 02_traitement_A;Oui, bien sûr, je crois que j'ai un peu ce toc pour poser des métaphores quand je peux, parce que ça permet aux gens d'avoir des généralités et de leur parler.;translation;4.0;4.0;3.0;3.0;4.0;4.0;1.0
51_contextual;Entretien 01 24.10.03 02_traitement_A;Donc, on a des couleurs et j the transforme. C' quasiment tout l'art d la cuisine, quoi, se prendre des matières disponibles et de changer les chose à la folie.;contextual;3.0;4.0;5.0;3.0;3.0;6.0;1.0
51_original;Entretien 01 24.10.03 02_traitement_A;Donc, on a des ingrédients et on les transforme. C'est tout l'art de la cuisine, quoi, de prendre des matières premières et de faire quelque chose à la fin.;original;3.0;4.0;5.0;3.0;3.0;6.0;1.0
