id;filename;text;augmentation_type;intimité;fertilité du language;fluidité;émotions;imaginaire; expert;Vulnerable;difficulté verbalisation
30_original;Entretien 01 24.10.03 02_traitement_A;On l'achète toute prête. C'est de la poudre, c'est des oxydes métalliques et du plomb. Cette poudre, on va la transformer en une matière malléable et applicable au pinceau.;original;1.0;1.0;1.0;1.0;1.0;4.0;1.0;1
30_swap;Entretien 01 24.10.03 02_traitement_A;On achète l ' prête toute. C ' est de la, poudre ' c est des métalliques oxydes et du. plomb Cette poudre, on va transformer la en une malléable matière et au applicable pinceau.;swap;1.0;1.0;1.0;1.0;1.0;4.0;1.0;1
30_translation;Entretien 01 24.10.03 02_traitement_A;C'est de la poudre, c'est des oxydes de métal et du plomb, et cette poudre est transformée en un matériau moule adapté au pinceau.;translation;1.0;1.0;1.0;1.0;1.0;4.0;1.0;1
31_contextual;Entretien 01 24.10.03 02_traitement_A;Cette poudre, on peut la mélanger à de l'eau avec des additifs pour la gomme arabique. On peut la combiner à du vinaigre selon les résultats qu'on pense en tête, tout en connaissant ses propriétés. Google sait comment le zinc n'aime pas l'acidité, donc si on l'applique au vinaigre sur le long terme, le bronze peut se dissocier sans oxyde lourds métalliques, donc mal se vitr n.;contextual;1.0;5.0;1.0;1.0;1.0;7.0;1.0;1
31_original;Entretien 01 24.10.03 02_traitement_A;Cette poudre, on peut la mélanger à de l'eau avec des additifs comme la gomme arabique. On peut la mélanger à du vinaigre selon les résultats qu'on a en tête, tout en connaissant ses propriétés. On sait que le plomb n'aime pas l'acidité, donc si on l'applique au vinaigre sur le long terme, le plomb peut se dissocier des oxydes métalliques, donc mal se vitrifier.;original;1.0;5.0;1.0;1.0;1.0;7.0;1.0;1
31_swap;Entretien 01 24.10.03 02_traitement_A;Cette, poudre on peut la mélanger à de l ' eau avec des comme additifs la gomme arabique. On la peut à du mélanger vinaigre selon les résultats qu ' on a tête en, tout en connaissant ses propriétés. sait On que le plomb n ' aime pas l acidité ', si donc on l ' applique au vinaigre sur le terme long, le plomb peut se dissocier des oxydes métalliques, donc mal se vitrifier.;swap;1.0;5.0;1.0;1.0;1.0;7.0;1.0;1
31_translation;Entretien 01 24.10.03 02_traitement_A;Cette poudre peut être mélangée à de l'eau avec des additifs tels que le caoutchouc arabe. On peut la mélanger au vinaigre selon ce que l'on a dans la tête et ses propriétés. On sait que le plomb n'aime pas l'acide, donc si l'on le met sur le vinaigre à long terme, le plomb peut s'éloigner des oxydes métalliques et donc se vitrer mal.;translation;1.0;5.0;1.0;1.0;1.0;7.0;1.0;1
32_contextual;Entretien 01 24.10.03 02_traitement_A;@ y a quelques connaissances à avoir là-dedans. On prépare sa figurine avec des corps gras pour permettre des superpositions sur les corps maigres en peinture. C'est-à-dire que'on passe peindre a l'eau, puis par au-dessus à q'essence pour pouvoir faire des super petitess.;contextual;1.0;4.0;1.0;1.0;1.0;7.0;1.0;1
32_original;Entretien 01 24.10.03 02_traitement_A;Il y a des connaissances à avoir là-dedans. On prépare la peinture avec des corps gras pour permettre des superpositions sur les corps maigres en dessous. C'est-à-dire qu'on peut peindre à l'eau, puis par au-dessus à l'essence pour pouvoir faire des superpositions.;original;1.0;4.0;1.0;1.0;1.0;7.0;1.0;1
32_swap;Entretien 01 24.10.03 02_traitement_A;Il a y des connaissances à là avoir -. dedans prépare On la peinture avec des corps gras pour permettre des superpositions les corps sur maigres en dessous. C ' est - à - dire qu ' on peindre peut à l ' eau puis, par au dessus - à l ' essence pouvoir pour faire des superpositions.;swap;1.0;4.0;1.0;1.0;1.0;7.0;1.0;1
32_translation;Entretien 01 24.10.03 02_traitement_A;On se prépare à peindre avec des corps gras pour permettre des superpositions sur les corps minces, c'est-à-dire qu'on peut peindre avec de l'eau puis au-dessus de l'essence pour faire des superpositions.;translation;1.0;4.0;1.0;1.0;1.0;7.0;1.0;1
33_contextual;Entretien 01 24.10.03 02_traitement_A;Après, semble-être moi je l' oublie un peu.;contextual;7.0;1.0;1.0;5.0;7.0;1.0;7.0;2
33_original;Entretien 01 24.10.03 02_traitement_A;Après, peut-être que je m'égare un peu.;original;7.0;1.0;1.0;5.0;7.0;1.0;7.0;2
33_swap;Entretien 01 24.10.03 02_traitement_A;Après, peut - être je que ' m peu égare un.;swap;7.0;1.0;1.0;5.0;7.0;1.0;7.0;2
33_translation;Entretien 01 24.10.03 02_traitement_A;Je me trompe peut-être un peu.;translation;7.0;1.0;1.0;5.0;7.0;1.0;7.0;2
34_contextual;Entretien 01 24.10.03 02_traitement_A;Le moment de la préparation de la peinture et de la palette, c'est un moment un minimum méditatif. On va  aplatir les pigments, il va mélanger la palette, et suivant l'état d'esprit par lequel on est, si on ressort un peu fatigué, si on est un peu lunaire, on peut se perdre et devoir écraser les pigments environ 15 minutes sans s'en rendre compte. Et là, on met une certaine attention dans cette matière qui, à mon goût, serait magique, puisque cette matière, on va la transformer, on va la sublimer pour en faire des images qui viennent de notre esprit.;contextual;7.0;10.0;10.0;10.0;10.0;10.0;5.0;1
34_original;Entretien 01 24.10.03 02_traitement_A;Le moment de la préparation de la peinture et de la palette, c'est un moment un peu méditatif. On va écraser les pigments, on va mélanger la palette, et selon l'état d'esprit dans lequel on est, si on est un peu fatigué, si on est un peu lunaire, on peut se perdre et juste écraser les pigments pendant 15 minutes sans s'en rendre compte. Et là, on met une certaine attention dans cette matière qui, à mon goût, est essentielle, puisque cette matière, on va la transformer, on va la sublimer pour en faire des images qui viennent de notre esprit.;original;7.0;10.0;10.0;10.0;10.0;10.0;5.0;1
34_swap;Entretien 01 24.10.03 02_traitement_A;Le moment de la préparation la de peinture et de la palette, c ' un est moment un peu méditatif. On va écraser les pigments, va on palette mélanger la, et selon l ' état d ' esprit dans lequel on est, si on est un peu, fatigué si on est un peu lunaire, peut on se perdre et juste écraser les pendant 15 pigments minutes sans ' s en rendre compte. Et là, on met une certaine attention dans cette matière qui, à mon goût, est essentielle, puisque cette matière, on va la transformer, on va la sublimer pour en faire des images qui viennent de notre esprit.;swap;7.0;10.0;10.0;10.0;10.0;10.0;5.0;1
34_translation;Entretien 01 24.10.03 02_traitement_A;Le moment de la préparation de la couleur et de la palette est un peu méditatif. Nous allons écraser les pigments, nous allons mélanger la palette, et selon l'esprit dans lequel vous êtes, si vous êtes un peu fatigué, si vous êtes un peu lune, vous pouvez vous perdre et simplement écraser les pigments pendant 15 minutes sans en être conscient. Et alors vous serez attentif dans cette matière qui est essentielle à mon goût, parce que cette matière est transformée, nous la sublimerons pour en faire des images qui viennent de notre esprit.;translation;7.0;10.0;10.0;10.0;10.0;10.0;5.0;1
35_contextual;Entretien 01 24.10.03 02_traitement_A;Ensuite c'est important que cette couleur première soit vraiment traitée du soin et mettre une âme dedans rien que derrière, c'est ce qui va permettre de faire un bon boulot. Donc vraiment, la base, i'est une préparation de la peinture. Et au moment de l'application aussi, il y a aucun état -'esprit à avoir assez vif pour avoir des gestes où sont japonais, qui sont justes.;contextual;9.0;8.0;7.0;3.0;5.0;9.0;1.0;1
35_original;Entretien 01 24.10.03 02_traitement_A;Et c'est important que cette matière première soit vraiment traitée avec soin et mettre une énergie dedans parce que derrière, c'est ce qui va permettre de faire un bon boulot. Donc vraiment, la base, c'est la préparation de la peinture. Et au moment de l'application aussi, il y a un état d'esprit à avoir assez vif pour avoir des gestes qui sont japonais, qui sont justes.;original;9.0;8.0;7.0;3.0;5.0;9.0;1.0;1
35_swap;Entretien 01 24.10.03 02_traitement_A;C et ' est important que cette première matière soit vraiment traitée avec soin et une mettre énergie dedans parce que derrière, ' c est qui ce va permettre de faire un bon boulot Donc. , vraiment la, base c ' est la préparation de la peinture. Et au moment de l ' application, aussi il y a un état d ' esprit à avoir assez vif pour avoir des gestes qui japonais sont, qui sont justes.;swap;9.0;8.0;7.0;3.0;5.0;9.0;1.0;1
35_translation;Entretien 01 24.10.03 02_traitement_A;Et il est important que cette matière première soit traitée avec soin et apporte une énergie parce que derrière elle est possible un bon travail, donc la base est vraiment la préparation de la couleur, et au moment de l'application il y a aussi un état d'esprit assez fort pour avoir des gestes japonais qui sont justes.;translation;9.0;8.0;7.0;3.0;5.0;9.0;1.0;1
36_contextual;Entretien 01 24.10.03 02_traitement_A;Chaque geste doit être juste, et on n'a pas trop le droit à l'erreur si on veut avoir un résultat qui est bon. Effectivement, on peut tout corriger, mais si on veut un résultat spontané, là, il fallait être plutôt dans un esprit pour'action, mais aussi en restant calme aussi parce que si le geste est précipité, ça ne marche pas. C'est pour sa que c'est une étape qui me parle aussi parce qu' Elle est calme tout le long et c'est vraiment à ce moment-là que cette coloration qui, à la cuisson, est une poudre d'oxyde qui n'a vraiment rien de noble, d' odeur qui, de base, pour notre beauté, est devenue nocive.;contextual;7.0;8.0;8.0;6.0;2.0;;1.0;1
36_original;Entretien 01 24.10.03 02_traitement_A;Chaque geste doit être juste, et on n'a pas trop le droit à l'erreur si on veut avoir un résultat qui est bon. Effectivement, on peut tout corriger, mais si on veut un résultat spontané, là, il faut être plutôt dans un esprit d'action, mais tout en restant calme aussi parce que si le geste est précipité, ça ne marche pas. C'est pour ça que c'est une étape qui me parle aussi parce qu'on est calme tout le long et c'est vraiment à ce moment-là que cette matière qui, à la base, est une poudre d'oxyde qui n'a vraiment rien de noble, d'ailleurs qui, de base, pour notre santé, est très nocive.;original;7.0;8.0;8.0;6.0;2.0;;1.0;1
36_swap;Entretien 01 24.10.03 02_traitement_A;Chaque geste doit être juste, et on n ' a pas trop le droit à l ' erreur si veut on avoir un résultat qui est bon. Effectivement, on peut tout corriger, mais si on veut un résultat spontané, là, il être faut plutôt dans un esprit d ' action, mais tout en restant calme aussi parce que si le geste est précipité, ça ne marche. pas C ' est pour ça que c ' est une étape qui me parle aussi parce qu ' est on calme tout le long et c ' est vraiment à ce moment - là que cette matière qui, à la base, est une poudre d ' oxyde qui n a ' vraiment rien noble de d, ' ailleurs qui, de base, pour notre santé, est très. nocive;swap;7.0;8.0;8.0;6.0;2.0;;1.0;1
36_translation;Entretien 01 24.10.03 02_traitement_A;Oui, on peut tout corriger, mais si on veut un résultat spontané, il faut plutôt être dans l'esprit de l'action, mais aussi rester calme, parce que si le geste est précipité, ça ne marche pas. C'est pourquoi c'est aussi un pas qui me parle parce qu'on est calme tout le temps, et c'est vraiment en ce moment que ce matériau qui est à la base est une poudre d'oxyde qui n'a vraiment rien de noble, d'ailleurs, qui est fondamentalement très nocif pour notre santé.;translation;7.0;8.0;8.0;6.0;2.0;;1.0;1
37_contextual;Entretien 01 24.10.03 02_traitement_A;Je trouve qu'il y a un soin qui est mis toute cette matière pour la sublimer et la transformer. Donc, la préparation, l'application, et il y a ce moment aussi où ce verre, avant la fin, on doit le cuire pour vitrifier tes peintures. Bon, là, ça va, on aura des fours qui sont corrects, mais ça peut arriver que des pièces quint dans mon four en fonction de s' it y a des chocs thermiques ou il y a des choses, quelque fois, qu'on peut peut pas prévoir.;contextual;10.0;7.0;7.0;10.0;9.0;8.0;9.0;1
37_original;Entretien 01 24.10.03 02_traitement_A;Je trouve qu'il y a un amour qui est mis dans cette matière pour la sublimer et la transformer. Donc, la préparation, l'application, et il y a ce moment aussi où ce verre, à la fin, on doit le cuire pour vitrifier les peintures. Bon, là, ça va, on a des fours qui sont corrects, mais ça peut arriver que des pièces cassent dans le four en fonction de s'il y a des chocs thermiques ou il y a des choses, des fois, qu'on ne peut pas prévoir.;original;10.0;7.0;7.0;10.0;9.0;8.0;9.0;1
37_swap;Entretien 01 24.10.03 02_traitement_A;Je qu trouve ' il a y amour un qui est mis dans cette pour matière la sublimer et la transformer. Donc, la préparation, l ' application, et il y ce a moment où aussi ce verre, à la fin, on doit cuire le pour les vitrifier peintures. Bon, là, ça va, on a des fours qui sont corrects, mais ça peut arriver que des pièces cassent dans le four en fonction s de ' il a y des chocs thermiques ou il y a des choses, des fois, qu ' on ne peut pas prévoir.;swap;10.0;7.0;7.0;10.0;9.0;8.0;9.0;1
37_translation;Entretien 01 24.10.03 02_traitement_A;Je pense qu'il y a un amour qui est placé dans cette matière pour la sublimer et la transformer. Donc, la préparation, l'application, et il y a aussi ce moment où ce verre doit cuire à la fin pour visser les couleurs. OK, il y a des fours qui sont corrects, mais il peut arriver que des pièces se cassent dans le four selon qu'il y a des chocs thermiques ou il y a des choses que l'on ne peut pas prévoir parfois.;translation;10.0;7.0;7.0;10.0;9.0;8.0;9.0;1
38_contextual;Entretien 01 24.10.03 02_traitement_A;Effectivement, évidemment, par le temps et l'expérience, on gère tout ça, mais il y a vraiment, des fois, une bouffée d'al penatoire qui surprend même les plus aguerris. Et ça, c'est intéressant aussi parce qu'en fait, on qu'est pas maître de tout ce qu' ont fait. Il y a vraiment une part d'aléatoire qui'on ne peut pas contrôler et ça nous enlève un peu d' inspiration.;contextual;10.0;7.0;7.0;7.0;2.0;9.0;10.0;1
38_original;Entretien 01 24.10.03 02_traitement_A;Effectivement, évidemment, avec le temps et l'expérience, on gère tout ça, mais il y a toujours, des fois, une part d'aléatoire qui surprend même les plus aguerris. Et ça, c'est intéressant aussi parce qu'en fait, on n'est pas maître de tout ce qu'on fait. Il y a toujours une part d'aléatoire qu'on ne peut pas contrôler et ça nous redonne un peu d'humilité.;original;10.0;7.0;7.0;7.0;2.0;9.0;10.0;1
38_swap;Entretien 01 24.10.03 02_traitement_A;Effectivement, évidemment, avec le temps et l ' expérience, on gère tout ça, mais il y toujours a, des fois, part une d ' aléatoire surprend qui même les plus aguerris. Et ça, c est ' aussi intéressant parce qu en ' fait, on n ' est pas maître de tout ce qu ' fait on Il. y a toujours une part d ' aléatoire qu ' on ne peut pas contrôler et ça nous redonne un peu d ' humilité.;swap;10.0;7.0;7.0;7.0;2.0;9.0;10.0;1
38_translation;Entretien 01 24.10.03 02_traitement_A;Oui, bien sûr, avec le temps et l'expérience, on peut gérer tout cela, mais il y a toujours, parfois, une partie du hasard qui surprend même les plus belliqueux, et c'est aussi intéressant parce que l'on n'est pas vraiment maître de tout ce qu'on fait. Il y a toujours une partie du hasard qu'on ne peut pas contrôler, et il y a un peu d'humilité.;translation;10.0;7.0;7.0;7.0;2.0;9.0;10.0;1
39_contextual;Entretien 01 24.10.03 02_traitement_A;Je pense que Le matériau peint est sous forme de matière, on lui donne une forme. Avant, quelqu'est peut-être un menuisier une une sculpteur qui devait modeler une terre et donc donner un corps. Là, c'est un peu ça aussi.;contextual;3.0;6.0;2.0;2.0;7.0;7.0;1.0;1
39_original;Entretien 01 24.10.03 02_traitement_A;Je pense que ce matériau qui est sous forme de poudre, on lui donne une forme. Finalement, c'est peut-être un peu comme un sculpteur qui vient modeler une terre et lui donner un corps. Là, c'est un peu ça aussi.;original;3.0;6.0;2.0;2.0;7.0;7.0;1.0;1
39_swap;Entretien 01 24.10.03 02_traitement_A;Je pense que ce matériau qui est de sous forme, poudre lui on une donne forme. Finalement c, ' est peut - être un peu comme un sculpteur qui vient modeler une terre lui un et donner corps. Là, ' c est un peu ça aussi.;swap;3.0;6.0;2.0;2.0;7.0;7.0;1.0;1
39_translation;Entretien 01 24.10.03 02_traitement_A;Je pense que ce matériau, qui est sous forme de poudre, lui donne une forme. Après tout, c'est peut-être un peu comme un sculpteur qui veut former une terre et lui donner un corps.;translation;3.0;6.0;2.0;2.0;7.0;7.0;1.0;1
3_contextual;Entretien 01 24.10.03 02_traitement_A;Enfin, on ne voit pas du travail de pro, oui on est dedans, on bosse avec la direction. Et au même titre que nos collègues qui sont dedans depuis tellement d'années entre nous. Mais en'estime comme lorsqu'on rentre dans le métier, a est littéralement dedans.;contextual;3.0;1.0;2.0;1.0;1.0;5.0;1.0;1
3_original;Entretien 01 24.10.03 02_traitement_A;Enfin, on ne sort pas du travail de pro, mais on est dedans, on bosse avec la matière. Et au même titre que les collègues qui sont dedans depuis plus d'années que nous. Mais j'estime que lorsqu'on rentre dans le métier, on est vite dedans.;original;3.0;1.0;2.0;1.0;1.0;5.0;1.0;1
3_swap;Entretien 01 24.10.03 02_traitement_A;Enfin, ne on sort pas du de travail pro, mais on dedans est, bosse on avec la matière. au Et même titre que collègues les qui sont dedans depuis plus d ' années que nous. Mais j ' estime que ' lorsqu on rentre dans le métier on, vite dedans est.;swap;3.0;1.0;2.0;1.0;1.0;5.0;1.0;1
3_translation;Entretien 01 24.10.03 02_traitement_A;Je veux dire, nous ne sortons pas du travail des professionnels, mais nous sommes à l'intérieur, nous travaillons avec la matière, et tout comme les collègues qui y sont depuis des années, mais je pense que si nous retournons dans la profession, nous serons vite à l'intérieur.;translation;3.0;1.0;2.0;1.0;1.0;5.0;1.0;1
40_contextual;Entretien 01 24.10.03 02_traitement_A;Puis vient vraiment donner le sens pour nos yeux d' adultes. Mais encore te fois, o'est une vision de l' histoire, et.;contextual;7.0;5.0;4.0;2.0;2.0;7.0;5.0;1
40_original;Entretien 01 24.10.03 02_traitement_A;On vient lui donner un sens à nos yeux d'humain. Mais encore une fois, c'est une vision de l'artisan, finalement.;original;7.0;5.0;4.0;2.0;2.0;7.0;5.0;1
40_swap;Entretien 01 24.10.03 02_traitement_A;Vient on lui donner un à sens nos yeux d '. Mais humain encore une fois, ' c est une vision de l ' artisan, finalement.;swap;7.0;5.0;4.0;2.0;2.0;7.0;5.0;1
40_translation;Entretien 01 24.10.03 02_traitement_A;Nous sommes ici pour lui donner un sens humain, mais une fois de plus, c'est une vision de l'artisan.;translation;7.0;5.0;4.0;2.0;2.0;7.0;5.0;1
41_contextual;Entretien 01 24.10.03 02_traitement_A;Ça vit, justement. Parce que quand il est malade car qu' i marche hors forme ou' objets, il est là, il ne bouge rien. Et là, peut- valoir qu'on lui donne une vie.;contextual;9.0;7.0;6.0;5.0;8.0;1.0;1.0;1
41_original;Entretien 01 24.10.03 02_traitement_A;Il vit, justement. Parce que quand il est inerte et qu'il est sous forme d'oxyde, il est là, il ne bouge pas. Et là, peut-être qu'on lui donne une vie.;original;9.0;7.0;6.0;5.0;8.0;1.0;1.0;1
41_swap;Entretien 01 24.10.03 02_traitement_A;Vit il, justement. Parce que quand est il et inerte qu ' il est sous forme d ' oxyde, il est, là il pas ne bouge. Et là, peut être - qu on ' une lui donne vie.;swap;9.0;7.0;6.0;5.0;8.0;1.0;1.0;1
41_translation;Entretien 01 24.10.03 02_traitement_A;Parce que s'il est inerte et sous forme d'oxyde, il est là, il ne bouge pas, et peut-être qu'on lui donne une vie.;translation;9.0;7.0;6.0;5.0;8.0;1.0;1.0;1
42_contextual;Entretien 01 24.10.03 02_traitement_A;Enfin, voici LE sens DE base, finalement. Parce que oui, lui n'a pas aucune conscience.;contextual;9.0;3.0;2.0;2.0;4.0;1.0;1.0;1
42_original;Entretien 01 24.10.03 02_traitement_A;Enfin, selon notre sens à nous, finalement. Parce que lui, il n'a pas de conscience.;original;9.0;3.0;2.0;2.0;4.0;1.0;1.0;1
42_swap;Entretien 01 24.10.03 02_traitement_A;, enfin selon sens notre à nous, finalement. Parce que lui il, ' a n de conscience pas.;swap;9.0;3.0;2.0;2.0;4.0;1.0;1.0;1
42_translation;Entretien 01 24.10.03 02_traitement_A;Après tout, selon notre esprit pour nous, enfin parce qu'il n'a pas de conscience.;translation;9.0;3.0;2.0;2.0;4.0;1.0;1.0;1
43_contextual;Entretien 01 24.10.03 02_traitement_A;Je pense que dans toutes vos étapes, on retrouve ça. Et ensuite mon retour, c'est ça aussi pour tous les corps de métier. De toute façon, tant qu'on reprend une couleur première pour lui donner du sens technique ou artistique, dès le moment où on transforme une matière, finalement, on a fait exploser.;contextual;10.0;7.0;7.0;7.0;5.0;5.0;1.0;1
43_original;Entretien 01 24.10.03 02_traitement_A;Je pense que dans toutes les étapes, on retrouve ça. Et à mon avis, c'est ça aussi dans tous les corps de métier. De toute façon, dès qu'on transforme une matière première pour lui donner un sens technique ou artistique, dès le moment où on transforme une matière, finalement, on la fait vivre.;original;10.0;7.0;7.0;7.0;5.0;5.0;1.0;1
43_swap;Entretien 01 24.10.03 02_traitement_A;Je pense que dans toutes les, on étapes retrouve ça. Et à mon avis, ' c est ça aussi dans tous corps les de métier. De toute façon, qu dès ' on transforme une matière première pour lui donner un sens technique ou artistique, dès le moment où on transforme une matière, , finalement on fait la. vivre;swap;10.0;7.0;7.0;7.0;5.0;5.0;1.0;1
43_translation;Entretien 01 24.10.03 02_traitement_A;Je pense que c'est ce que l'on retrouve à toutes les étapes, et je pense que c'est le cas dans tous les corps professionnels. Dès que l'on transforme une matière première pour lui donner un sens technique ou artistique, dès que l'on transforme une matière, on la laisse vivre.;translation;10.0;7.0;7.0;7.0;5.0;5.0;1.0;1
44_contextual;Entretien 01 24.10.03 02_traitement_A;II y a quelque chose de particulier à cette étape. Oui. De combien' y y aura aussi, enfin, UN état complet' équilibre.;contextual;5.0;1.0;1.0;1.0;1.0;1.0;6.0;1
44_original;Entretien 01 24.10.03 02_traitement_A;Il y a quelque chose de particulier à cette étape. Oui. Parce qu'il y a aussi, là, cet état d'esprit.;original;5.0;1.0;1.0;1.0;1.0;1.0;6.0;1
44_swap;Entretien 01 24.10.03 02_traitement_A;Y il a quelque chose particulier de à cette. étape Oui. Parce qu ' y il a, aussi là, cet état ' esprit d.;swap;5.0;1.0;1.0;1.0;1.0;1.0;6.0;1
44_translation;Entretien 01 24.10.03 02_traitement_A;Il y a quelque chose de spécial à ce stade.;translation;5.0;1.0;1.0;1.0;1.0;1.0;6.0;1
45_contextual;Entretien 01 24.10.03 02_traitement_A;Exactement cet élégance de'esprit de s' artiste. Mais si on prend le verre tout entier sa splendeur, à la main, c' le pareil. C' enfin pas grand-chose.;contextual;5.0;1.0;1.0;5.0;5.0;1.0;1.0;1
45_original;Entretien 01 24.10.03 02_traitement_A;Mais cet état d'esprit de l'artisan. Mais si on prend le verre dans toute sa splendeur, à la base, c'est pareil. C'est pas grand-chose.;original;5.0;1.0;1.0;5.0;5.0;1.0;1.0;1
45_swap;Entretien 01 24.10.03 02_traitement_A;Mais cet état d ' l esprit de ' artisan. Mais on prend si verre le dans toute splendeur sa, à base la, ' est c pareil. C ' est pas - grand chose.;swap;5.0;1.0;1.0;5.0;5.0;1.0;1.0;1
45_translation;Entretien 01 24.10.03 02_traitement_A;Mais cette attitude de l'artisan... mais si vous prenez le verre dans toute sa splendeur, c'est la même chose à la base.;translation;5.0;1.0;1.0;5.0;5.0;1.0;1.0;1
46_contextual;Entretien 01 24.10.03 02_traitement_A;Et un verre, on le transforme. Et ensuite, nous, vitrailliens, il vient, une fin de chaîne, nous découper et le sertir et le mettre en lumière. Puis on'à la cuisson, c'est des  verress et c' pas du sable.;contextual;4.0;1.0;2.0;2.0;2.0;4.0;1.0;1
46_original;Entretien 01 24.10.03 02_traitement_A;Et le verre, on le transforme. Et ensuite, nous, vitraillistes, on vient, en fin de chaîne, le découper et le sertir et le mettre en lumière. Alors qu'à la base, c'est des oxydes et c'est du sable.;original;4.0;1.0;2.0;2.0;2.0;4.0;1.0;1
46_swap;Entretien 01 24.10.03 02_traitement_A;Le et verre, on le transforme Et. ensuite, nous, vitraillistes, on vient, fin de en chaîne, le découper et le sertir le mettre et lumière en. Alors qu ' à base la, c ' est des oxydes c et ' du est sable.;swap;4.0;1.0;2.0;2.0;2.0;4.0;1.0;1
46_translation;Entretien 01 24.10.03 02_traitement_A;Et le verre est transformé, puis nous arrivons aux vitraux pour le couper et le servir au bout de la chaîne et le mettre en lumière alors qu'il est à base d'oxydes et de sable.;translation;4.0;1.0;2.0;2.0;2.0;4.0;1.0;1
47_contextual;Entretien 01 24.10.03 02_traitement_A;Oui, voilà. Je j' in ai mis trop en compde. Il faut que John prenne gaffe à ce que le dis.;contextual;;;;;;;;2
47_original;Entretien 01 24.10.03 02_traitement_A;Enfin, voilà. Je n'en ai plus trop la compo. Il faut que je fasse gaffe à ce que je dis.;original;;;;;;;;2
47_swap;Entretien 01 24.10.03 02_traitement_A;, voilà enfin. n Je ' en ai trop plus compo la. Il faut que je gaffe fasse ce que à je dis.;swap;;;;;;;;2
47_translation;Entretien 01 24.10.03 02_traitement_A;Je dois faire attention à ce que je dis.;translation;;;;;;;;2
48_contextual;Entretien 01 24.10.03 02_traitement_A;Mais on'est pareil. Effectivement, oui, la coupe sur verre, le coupcle au plomb, ......' encore pareil. Le plomb, on doit l'extraire, alors va le transformer, on va le monter, ça va lui donner une forme.;contextual;1.0;3.0;1.0;1.0;1.0;4.0;1.0;1
48_original;Entretien 01 24.10.03 02_traitement_A;Mais c'est pareil. Effectivement, oui, la coupe de verre, le sertissage au plomb, c'est pareil. Le plomb, on va l'extraire, on va le transformer, on va le couler, on va lui donner une forme.;original;1.0;3.0;1.0;1.0;1.0;4.0;1.0;1
48_swap;Entretien 01 24.10.03 02_traitement_A;C mais est ' pareil. Effectivement, oui, la de coupe verre, le sertissage au plomb, ' est c pareil. Le plomb on, va l ' extraire on, le va, transformer on va le couler, va on lui donner une forme.;swap;1.0;3.0;1.0;1.0;1.0;4.0;1.0;1
48_translation;Entretien 01 24.10.03 02_traitement_A;Oui, la coupe de verre, la couche de plomb, le plomb, le plomb, le plomb, le plomb que nous tirons, le transformons, le versent, le versent, lui donnent une forme.;translation;1.0;3.0;1.0;1.0;1.0;4.0;1.0;1
49_contextual;Entretien 01 24.10.03 02_traitement_A;C' étant lui elle va permettre de faire chaque sorte que nos maisons changent, que vos vitraux soient là pendant trois siècles. Donc, sa bague prend son sens.;contextual;4.0;4.0;3.0;3.0;5.0;5.0;;1
49_original;Entretien 01 24.10.03 02_traitement_A;C'est lui qui va permettre de faire en sorte que nos verres tiennent, que nos vitraux soient là pendant des siècles. Donc, chaque étape a son sens.;original;4.0;4.0;3.0;3.0;5.0;5.0;;1
49_swap;Entretien 01 24.10.03 02_traitement_A;' c lui qui est va permettre faire de en sorte que verres nos, tiennent que nos vitraux soient pendant là des siècles. , chaque Donc étape son a sens.;swap;4.0;4.0;3.0;3.0;5.0;5.0;;1
49_translation;Entretien 01 24.10.03 02_traitement_A;Il s'assurera que nos verres tiennent que nos fenêtres sont là pendant des siècles, donc chaque pas a son sens.;translation;4.0;4.0;3.0;3.0;5.0;5.0;;1
4_contextual;Entretien 01 24.10.03 02_traitement_A;Écoute préparant ca, moi, il fait 5 ans et je suis dans le vitra ici et aucun compte mes longues soirées d'apprentissage dedans.;contextual;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1
4_original;Entretien 01 24.10.03 02_traitement_A;En tout cas, moi, ça fait 5 ans que je suis dans le vitrail et je compte mes 2 années d'apprentissage dedans.;original;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1
4_swap;Entretien 01 24.10.03 02_traitement_A;Tout en cas, moi, ça fait 5 ans que je suis dans le vitrail compte et 2 je mes années ' apprentissage d dedans.;swap;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1
4_translation;Entretien 01 24.10.03 02_traitement_A;Quoi qu'il en soit, je suis à la fenêtre depuis cinq ans et j'y compte mes deux années de formation.;translation;3.0;1.0;1.0;1.0;1.0;1.0;1.0;1
50_contextual;Entretien 01 24.10.03 02_traitement_A;"Oui, évidemment. J' petit petit peu ce toc, je crois, de placer différentes métaphores quand un peux ; que ça permet, je prends, aux gens d'avoir des généralités et découvrir comment parler. Me là, pour montrer qui est de l'étape de la peinture, finalement, c'est un peu de la cuisine.";contextual;4.0;4.0;3.0;3.0;4.0;4.0;1.0;1
50_original;Entretien 01 24.10.03 02_traitement_A;Oui, évidemment. J'ai un peu ce toc, je crois, de placer des métaphores quand je peux parce que ça permet, je pense, aux gens d'avoir des généralités et de leur parler. Et là, pour ce qui est de l'étape de la peinture, finalement, c'est un peu de la cuisine.;original;4.0;4.0;3.0;3.0;4.0;4.0;1.0;1
