filename,text,word_count,tools,tool_number
Entretien 01 25.04.05_traitement_A,"Quand on a ce poids qui vient main droite, c'est plutôt une force qu'on met dedans.",16,,0
Entretien 01 25.04.05_traitement_A,"On va être obligé de non plus accompagner ce geste du bout des doigts, mais de tenir et de faire un aller-retour, que ce soit vers l'avant ou vers l'arrière, plus maîtrisé.",32,,0
Entretien 01 25.04.05_traitement_A,"En fait, on doit toujours faire un tour complet, puisque sinon notre verre n'est pas chauffé de manière homogène.",19,,0
Entretien 01 25.04.05_traitement_A,"Mais à la fois, on doit toujours tenir, ce qui n'est pas toujours le cas quand on a cette rotation plus légère.",22,,0
Entretien 01 25.04.05_traitement_A,"On doit toujours tenir et contraindre le verre à tourner de la même manière, mais d'avant à arrière, pour garder justement cette stabilité.",23,,0
Entretien 01 25.04.05_traitement_A,"En fait, on ne peut plus lâcher notre verre.",9,,0
Entretien 01 25.04.05_traitement_A,"C'est-à-dire que normalement, on a ce mouvement où on peut lâcher légèrement, à des microsecondes, notre tube.",17,,0
Entretien 01 25.04.05_traitement_A,"Là, on ne le lâche pas.",6,,0
Entretien 01 25.04.05_traitement_A,"C'est pour ça qu'on est obligé de faire des rotations avant-arrière, parce qu'on n'a plus le droit de s'arrêter.",19,,0
Entretien 01 25.04.05_traitement_A,Je ne sais pas si c'est clair.,7,,0
Entretien 01 25.04.05_traitement_A,Tout à fait.,3,,0
Entretien 01 25.04.05_traitement_A,C'est compliqué.,2,,0
Entretien 01 25.04.05_traitement_A,Je dirais que le matériau du verre est vivant.,9,,0
Entretien 01 25.04.05_traitement_A,"Forcément, quand on a le touché, je pense qu'il s'adapte lui-même à sa condition.",14,,0
Entretien 01 25.04.05_traitement_A,"Il va s'enrouler, mais en même temps, si on l'accompagne en délicatesse, il sait où il doit aller, d'une certaine manière.",21,,0
Entretien 01 25.04.05_traitement_A,"Puisque c'est de la physique, il joue avec la gravité, il sait où se placer.",15,,0
Entretien 01 25.04.05_traitement_A,"C'est juste une question de rotation régulière et d'accompagnement, d'axe.",10,,0
Entretien 01 25.04.05_traitement_A,"Parce que selon comment on se met, lui sait s'il doit s'épaissir en coulant, s'il doit s'affiner si on le fait couler dans l'autre sens.",25,,0
Entretien 01 25.04.05_traitement_A,"Alors que là, je dirais qu'on le contraint.",8,,0
Entretien 01 25.04.05_traitement_A,On lui impose un mouvement.,5,,0
Entretien 01 25.04.05_traitement_A,"Et d'ailleurs, c'est rigolo, parce qu'en faisant cette manipulation, il se peut qu'on ait ce qu'on appelle de la dévitrification.",20,,0
Entretien 01 25.04.05_traitement_A,"C'est le verre, quand il est trop malmené, il perd ses propriétés et il devient comme sablé.",17,,0
Entretien 01 25.04.05_traitement_A,Il va perdre sa transparence.,5,,0
Entretien 01 25.04.05_traitement_A,Il va devenir un peu plus opaque.,7,,0
Entretien 01 25.04.05_traitement_A,"On peut le rattraper ça, mais des fois non.",9,,0
Entretien 01 25.04.05_traitement_A,"Parce que le verre était trop contraint, donc il est fatigué, il ne veut plus.",15,,0
Entretien 01 25.04.05_traitement_A,"Et en fait là, c'est vraiment une contrainte.",8,,0
Entretien 01 25.04.05_traitement_A,"Donc je crois que le verre, il se fait forcer un peu.",12,,0
Entretien 01 25.04.05_traitement_A,Voilà.,1,,0
Entretien 01 25.04.05_traitement_A,Je ne sais pas si ça va comme explication.,9,,0
Entretien 01 25.04.05_traitement_A,Avec plaisir.,2,,0
Entretien 01 25.04.10_traitement_A,"Non, je ne suis pas du tout.",7,,0
Entretien 01 25.04.10_traitement_A,C'est ça qui est rigolo.,5,,0
Entretien 01 25.04.10_traitement_A,"En fait, je ne travaillais pas du tout dans l'artisanat avant moi.",12,,0
Entretien 01 25.04.10_traitement_A,"On ne s'était peut-être pas compris, du coup je n'ai peut-être pas rentrer dans le cadre de votre étude.",19,,0
Entretien 01 25.04.10_traitement_A,"Moi, je travaillais dans BIP avant.",6,,0
Entretien 01 25.04.10_traitement_A,"Et là, je suis à l'école BIP.",7,,0
Entretien 01 25.04.10_traitement_A,"Bah oui, je suis en formation brevet professionnelle de BIP.",10,,0
Entretien 01 25.04.10_traitement_A,"Non, non, on a des cours de vannerie.",8,,0
Entretien 01 25.04.10_traitement_A,3 jours par semaine.,4,,0
Entretien 01 25.04.10_traitement_A,"Et le reste du temps, c'est soit de la compta, soit de l'osiericulture proprement dite.",15,,0
Entretien 01 25.04.10_traitement_A,"Donc on a eu des stages, par exemple on a eu 15 jours de stage au mois de février, où on était dans des exploitations agricoles.",26,,0
Entretien 01 25.04.10_traitement_A,"Voilà, moi j'étais chez BIP",5,,0
Entretien 01 25.04.10_traitement_A,"J'ai fait quelques stages avant de venir ici, mais des stages vraiment ponctuels, une ou deux journées par-ci, par-là.",19,,0
Entretien 01 25.04.10_traitement_A,"Et puis j'ai passé les entretiens, parce qu'il y a des entretiens d'admission, de pré-admission, pour voir si ça colle ou si ça ne colle pas, si votre projet, leur paraît réalisable ou pas.",34,,0
Entretien 01 25.04.10_traitement_A,"Et donc mon projet a été jugé réalisable, donc j'ai intégré l'école au mois de septembre.",16,,0
Entretien 01 25.04.10_traitement_A,C'est une année scolaire en fait.,6,,0
Entretien 01 25.04.10_traitement_A,"Alors, je vais vous faire une journée d'atelier.",8,,0
Entretien 01 25.04.10_traitement_A,"Donc une journée d'atelier, on fait 35 heures par semaine, donc c'est 8 heures par jour à l'atelier.",18,,0
Entretien 01 25.04.10_traitement_A,"Et donc, en général, on arrive, on a des pièces en cours, ou alors on commence de nouvelles pièces.",19,,0
Entretien 01 25.04.10_traitement_A,"On va partir du principe que je commence une nouvelle pièce, donc on réalise le tri de l'osier, les différentes sortes d'osiers qu'il nous faut, et une grosseur d'osiers qu'il nous faut en fonction des différentes étapes et des différents points.",41,,0
Entretien 01 25.04.10_traitement_A,"On met l'osier à tremper, et une fois que l'osier à trempé, bon ça peut durer une heure, deux heures pour l'osier blanc, par contre pour l'osier brut, ça se compte plutôt en semaine.",34,,0
Entretien 01 25.04.10_traitement_A,"Voilà, donc c'est complètement différent.",5,,0
Entretien 01 25.04.10_traitement_A,"Et après, on réalise des pièces qui sont au programme, des pièces traditionnelles, puisque c'est de la vannerie traditionnelle qui se fait à BIP.",24,,0
Entretien 01 25.04.10_traitement_A,"Alors, un geste en particulier… La torche, éventuellement.",8,,0
Entretien 01 25.04.10_traitement_A,"La torche, c'est un point qu'on réalise, après avoir fait le fond d'un panier, ou d'un panier rond, tous les paniers qu'on peut faire, ils ont une torche.",28,,0
Entretien 01 25.04.10_traitement_A,Et la torche sert à maintenir le bas du panier et à mettre en place les montants du panier.,19,,0
Entretien 01 25.04.10_traitement_A,"Et c'est un geste très important, c'est un moment très important du panier, parce qu'une fois qu'on aura fini la torche, on peut dire que la forme du panier, elle est décidée, même si on n'a fait que 2 cm.",40,,0
Entretien 01 25.04.10_traitement_A,"Donc, c'est vraiment un moment très, très important sur lequel il faut être très rigoureux, parce qu'on passe le brin, on tresse le brin, mais surtout, en même temps, on maintient et on met en place les montants.",38,,0
Entretien 01 25.04.10_traitement_A,"Donc ça, c'est quelque chose qui est, au début, assez difficile à…",12,,0
Entretien 01 25.04.10_traitement_A,Comment dire ?,3,,0
Entretien 01 25.04.10_traitement_A,"Pas à concevoir, mais… On ne comprend pas tout de suite que c'est vraiment la base, que ces 2 cm-là sont vraiment…",22,,0
Entretien 01 25.04.10_traitement_A,"C'est primordial de les réussir, vraiment d'être vigilant à ce moment-là.",11,,0
Entretien 01 25.04.10_traitement_A,"Alors, la torche… Je passe le fait qu'on a fait le montant du panier, le fond du panier, excusez-moi, et qu'on a mis en place les montants, les montants qu'on a ensuite redressés et attachés avec un lien.",38,,0
Entretien 01 25.04.10_traitement_A,"Je ne sais pas si vous avez imaginé, ça fait un petit peu comme une cage d'oiseau, vous avez votre montant rond par terre et tous les montants qui sont attachés au-dessus.",32,,0
Entretien 01 25.04.10_traitement_A,"Et là, on va intégrer notre torche.",7,,0
Entretien 01 25.04.10_traitement_A,"Dans la plupart des cas, on fait des torches à 2 places, c'est-à-dire qu'à 2 endroits face à face sur le rond, on va intégrer 3 brins par la cime.",30,,0
Entretien 01 25.04.10_traitement_A,Voilà.,1,,0
Entretien 01 25.04.10_traitement_A,"Et après, on va tresser ces brins devant 2, c'est-à-dire qu'on passe devant 2 montants et on le repasse derrière un montant.",22,,0
Entretien 01 25.04.10_traitement_A,Voilà.,1,,0
Entretien 01 25.04.10_traitement_A,Ok.,1,,0
Entretien 01 25.04.10_traitement_A,"Et donc, on continue, on monte le brin face à face, il ne faut pas l'oublier, donc il faut monter les 2 trios en même temps.",26,,0
Entretien 01 25.04.10_traitement_A,Il faut monter les 2 trios en même temps.,9,,0
Entretien 01 25.04.10_traitement_A,"On fait une reprise, c'est-à-dire quand on arrive à la fin du brin, sur le pied, parce que le brin d’osier, je commence par le début, il y a le pied et il y a la cime.",37,,0
Entretien 01 25.04.10_traitement_A,"Donc le pied, c'est là où on a coupé le brin et la cime, c'est là où les feuilles poussent tout en haut, en fait.",25,,0
Entretien 01 25.04.10_traitement_A,Voilà.,1,,0
Entretien 01 25.04.10_traitement_A,"Donc, on insère la torche par la cime et quand on arrive au pied, c'est-à-dire qu'on a vraiment tressé tout le brin, on fait une reprise du pied sur un pied.",31,,0
Entretien 01 25.04.10_traitement_A,"Donc, on remplace les 3 brins, parce qu'on arrive à la fin des brins, donc on remplace les 3 brins, enfin 3 plus 3, donc 6 brins en fait, par 3 autres brins pour terminer notre torche, pour arriver à nos 2-3 centimètres vraiment qui vont décider de la vie du panier après, de sa forme.",56,,0
Entretien 01 25.04.10_traitement_A,Voilà.,1,,0
Entretien 01 25.04.10_traitement_A,"Donc, il y a un instrument qu'on utilise vraiment tout le temps, c'est la batte.",15,,0
Entretien 01 25.04.10_traitement_A,"Donc, c'est une espèce de plaque en fer de 5-6 millimètres avec une petite poignée et on tape sur l'osier entre les montants pour bien le tasser, pour qu'il se mette bien en place.",34,,0
Entretien 01 25.04.10_traitement_A,"Voilà, ça c'est vraiment un instrument… Bon, il y a les vieux de la vieille qui ont des grosses mains, qui tapent avec leurs mains, mais moi je n'en suis pas encore là.",33,,0
Entretien 01 25.04.10_traitement_A,"Les outils du panier, c'est la batte, c'est le sécateur, c'est le poinçon, qui nous permet de préparer un passage pour passer un brin par exemple, pour placer un brin.",30,,0
Entretien 01 25.04.10_traitement_A,"Je vous ai parlé tout à l'heure des montants, pour les insérer dans le fond du panier, on prépare le trou avec le poinçon.",24,,0
Entretien 01 25.04.10_traitement_A,"Voilà, parce que si c'était facile, ça serait aussi facile à retirer, donc il n'y aurait pas de tenue, le panier se déferai à la moindre tension.",27,,0
Entretien 01 25.04.10_traitement_A,"Alors que là, comme c'est vraiment très serré, donc il faut se faire de la place pour entrer le brin et après quand ça ressèche, pouf, ça se resserre bien.",30,,0
Entretien 01 25.04.10_traitement_A,"Alors on ne peut pas imaginer, on n'imagine rien du tout parce qu'on est vraiment hyper concentré sur la forme du panier qu'on veut.",24,,0
Entretien 01 25.04.10_traitement_A,"C'est vraiment un moment d'inattention, je vous assure, au début on n'y croit pas, mais on dit trois mots à quelqu'un, ou deux mots et pouf, on a un montant qui s'en va, qui fait sa vie tout seul.",39,,0
Entretien 01 25.04.10_traitement_A,Vraiment il faut être concentré tout le temps.,8,,0
Entretien 01 25.04.10_traitement_A,"Pour cette étape de la torche, oui, toutes les étapes en théorie, mais la torche plus particulièrement, moi je trouve.",20,,0
Entretien 01 25.04.10_traitement_A,"Alors le matériau, le matériau il a déjà une longue vie avant d'arriver jusqu'au panier, puisqu'il a poussé dans un champ, il a été coupé, il a été cessé, enfin pas tout de suite non, puisque là c'est de l'osier blanc, donc il a été coupé, ramené à l'atelier, trié, donc manié par beaucoup de mains, il a été ensuite mis au routoir.",63,,0
Entretien 01 25.04.10_traitement_A,"Le routoir c'est une espèce de petite piscine d'eau qui fait qu'au printemps, les brins d'osier repartent, en sève, et on peut plus facilement enlever l’écorce.",26,,0
Entretien 01 25.04.10_traitement_A,Ça s'appelle le pelage.,4,,0
Entretien 01 25.04.10_traitement_A,"Et donc là on va avoir un osier blanc, qu'on va faire sécher.",13,,0
Entretien 01 25.04.10_traitement_A,"Vous voyez, il a déjà eu une grande vie l'osier.",10,,0
Entretien 01 25.04.10_traitement_A,"Après, nous quand on a besoin d'un panier, on sait les tailles, on estime les tailles dont on a besoin, donc on va dans la réserve, on choisit un brin d'osier, on trie nos brins d'osier, et on le remet à tremper, pour qu'il reprenne un peu de souplesse avec l'eau.",51,,0
Entretien 01 25.04.10_traitement_A,"Donc il passe par beaucoup d'étapes, ce brin vivant, sec, re-humidifié, et après là on travaille, et là il va être tordu, plié, tourné, cordelé, donc il peut subir vraiment tous les outrages (?) pour nous donner toute sa mesure.",40,,0
Entretien 01 25.04.10_traitement_A,C'est assez magique.,3,,0
Entretien 01 25.04.10_traitement_A,"Bon, des fois il casse, souvent même, peut-être parce qu'on ne l'a pas fait assez tremper, ou alors il a attendu trop longtemps qu'on l'utilise, il a resséché un peu, parce que le virage est trop serré, parce qu'il y a beaucoup de choses qui peuvent...",46,,0
Entretien 01 25.04.10_traitement_A,"Au début on le coude aussi beaucoup, au lieu de faire des bons arrondis, on les coude, parce qu'on n'a pas la finesse du doigté, c'est quelque chose qui s'apprend au fur et à mesure.",35,,0
Entretien 01 25.04.10_traitement_A,Je ne sais pas quoi d'autre vous dire.,8,,0
Entretien 01 25.04.10_traitement_A,"Oui, absolument.",2,,0
Entretien 01 25.04.10_traitement_A,Et là je peux même vous dire qu'on est sur un projet et qu'on doit partir d'un objet traditionnel et faire un autre objet.,24,,0
Entretien 01 25.04.10_traitement_A,Et là moi j'ai pris un vieux banneton de mon grand-père qui était boulanger.,14,,0
Entretien 01 25.04.10_traitement_A,"Mon grand-père est né en 1800, et des cacahuètes.",9,,0
Entretien 01 25.04.10_traitement_A,"Et c'est un banneton qui a minimum 80 ans, il est toujours là.",13,,0
Entretien 01 25.04.10_traitement_A,"Il est abîmé, je le concède, mais il est toujours là.",11,,0
Entretien 01 25.04.10_traitement_A,"Donc c'est un matériau qui a priori est fragile, mais en fait, quand je vois le banneton de mon grand-père, je me dis qu'il en a vu des trucs ce banneton, y compris la guerre.",35,,0
Entretien 01 25.04.10_traitement_A,Je vous en prie.,4,,0
Entretien 01 25.04.16 01_traitement_A,Comment on dit ?,4,,0
Entretien 01 25.04.16 01_traitement_A,"Déjà c'est le mot artisan, je l'utilise jamais.",8,,0
Entretien 01 25.04.16 01_traitement_A,Depuis 1997.,2,,0
Entretien 01 25.04.16 01_traitement_A,Techniquement ?,2,,0
Entretien 01 25.04.16 01_traitement_A,"Ouf, le problème c'est que moi j'ai un petit peu particulier par rapport à le verrier.",16,,0
Entretien 01 25.04.16 01_traitement_A,Il y a beaucoup de verriers normalement qui ont leur propre spécialité.,12,,0
Entretien 01 25.04.16 01_traitement_A,"Moi je touche un petit peu tout, j'ai un petit peu autonome, un petit peu tous les techniques.",18,,0
Entretien 01 25.04.16 01_traitement_A,"Donc tout dépend des conditions, par exemple le concept, j'apprends ces techniques, je réalise avec ça.",16,,0
Entretien 01 25.04.16 01_traitement_A,"Donc je sais parfaitement, par exemple le soufflage, pâte verre, le fusing, thermoformage, même par exemple un petit parti de chalumeau, je suis assez autonome.",25,,0
Entretien 01 25.04.16 01_traitement_A,"La canne aussi, oui.",4,,0
Entretien 01 25.04.16 01_traitement_A,"Le problème oui, parce que je ne peux pas, par exemple, j'adore apprendre, j'aime bien souffler, par exemple je sais souffler, par exemple mon style de travail en tant qu'BIP, le gros pied, tout ça il n'y a pas de problème, mais je ne sais pas faire le verre à pied.",51,,0
Entretien 01 25.04.16 01_traitement_A,"Donc je n'ai jamais appris, encore un jour si j'ai un projet par rapport à ça, pourquoi pas, mais ça ne m'intéresse pas.",23,,0
Entretien 01 25.04.16 01_traitement_A,Avec le verre… Comment c'est expliqué là ?,8,,0
Entretien 01 25.04.16 01_traitement_A,"C'est un petit peu dur parce que moi je n'ai pas une routine en tant que verrier, donc pour ça c'est difficile.",22,,0
Entretien 01 25.04.16 01_traitement_A,"Si il y a un projet, il y a un concept, j'ai fait beaucoup de recherches conceptuellement, dans la théorie, tout ça par l'ordinateur.",24,,0
Entretien 01 25.04.16 01_traitement_A,"Dans ça normalement je trouve la forme, ça peut être un soufflage, ça peut être un pâte de verre, si c'est ça comment c'est un pâte de verre, je commence à préparer ma forme, je ne sais pas quoi dire.",40,,0
Entretien 01 25.04.16 01_traitement_A,"Ce n'est pas informatiquement, par exemple, la dernière pièce que je suis en train de faire, j'aime bien travailler par rapport à l'actualité du monde entier, donc par rapport à l'histoire de la société, là c'est par exemple le dernier sujet que je suis en train de faire par rapport à la frontière, une frontière qui a un problème entre les deux pays, donc je récolte de toutes les frontières qui ont un problème, par exemple l'Inde avec le Pakistan, ou l'Israël, tout ça, ou soit c'est aux Etats-Unis avec le Mexique, même par exemple moi qui en tant que BIP, BIP et BIP, il y a une frontière quand même, j'aime bien ces sortes de frontières, ce n'est pas lisible, on ne le voit pas, mais quand même on vit avec, donc ce genre de possibilités j'ai envie de donner sous le verre, donc j'ai en train de préparer par exemple, sous le plaque en verre, j'ai dessiné avec le fil de cuivre, non, peinture de cuivre on dit, j'ai fait un sorte de flashage, tu connais le flashage ?",181,,0
Entretien 01 25.04.16 01_traitement_A,"Non, ce n'est pas sérigraphie, c'est un flashage, c'est une sorte d'électronique, électricité, donc si je vais mettre une plaque de verre, je vais peindre une sorte de conducteur, donc c'est une peinture au cuivre qui donne un conducteur, je plonge dans le bain l'acide, je vais mettre plus ou moins une sorte d'électricité avec une quantité de cuivre ailleurs, normalement cette quantité de cuivre qui va déménager sur le verre.",71,,0
Entretien 01 25.04.16 01_traitement_A,"Voilà, c'est un petit peu comme ça.",7,,0
Entretien 01 25.04.16 01_traitement_A,Donc c'est une force d'énergie qui le dessine sur le verre.,11,,0
Entretien 01 25.04.16 01_traitement_A,"Donc ce genre de chose, là je viens de finir, mais quand même il y a un long flashage par plaque, normalement c'est au moins 3 ou 4 semaines, donc chaque jour, vérification, nettoyage, vérification, nettoyage, voilà.",37,,0
Entretien 01 25.04.16 01_traitement_A,Ah !,2,,0
Entretien 01 25.04.16 01_traitement_A,Moulage.,1,,0
Entretien 01 25.04.16 01_traitement_A,"On peut dire ça, c'est un geste, c'est pas un geste, c'est un technique, mais voilà, donc c'est un moulage, je pense un point fort de mon côté, parce que c'est le pâte-verre, c'était quand même, voilà, casting et pâte-verre, c'était mon point fort.",44,,0
Entretien 01 25.04.16 01_traitement_A,"Je parlerai peut-être l'autre moulage, parce que c'est, pour ma part, il y a deux moulages dans mon travail, il y a deux façons de moulage qui sont différentes.",29,,0
Entretien 01 25.04.16 01_traitement_A,"Premièrement, normalement, c'est pas comme d'habitude, comme les autres, parce que c'est un moment où je travaillais par rapport à BIP.",21,,0
Entretien 01 25.04.16 01_traitement_A,"Voilà, donc j'aime bien travailler par rapport à ça, mais je travaille jamais avec le cristal, avec le verre transparent.",20,,0
Entretien 01 25.04.16 01_traitement_A,"J'aime bien travailler avec le verre à vitre, parce que le verre à vitre, normalement, il y a une couleur qui est assez, un couleur vert, bleu-vert, qui est naturellement, ce n'est pas naturellement, c'est fabrication, normalement, qui était déjà teintée.",41,,0
Entretien 01 25.04.16 01_traitement_A,"Donc j'aime bien, pour utiliser cette couleur, après le cuisson.",10,,0
Entretien 01 25.04.16 01_traitement_A,"Donc, normalement, c'est un premier, normalement, je découpe, donc ce n'est pas un autre moulage, une autre façon de moulage.",20,,0
Entretien 01 25.04.16 01_traitement_A,"Par rapport à mon dessin, je découpe le verre à vitre, je vais rassembler, comme si c'était un sort de, un contenant, créer un sort de contenant avec un verre à vitre, avec plusieurs épaisseurs différentes.",36,,0
Entretien 01 25.04.16 01_traitement_A,"Après, la plupart des moulages, normalement, les gens qui utilisent le plâtre, moi je n'utilise pas le plâtre, je vais utiliser le nappe, qu'est-ce qu'on peut dire ça ?",29,,0
Entretien 01 25.04.16 01_traitement_A,"ça fait longtemps que je n'ai pas utilisé ça, donc j'ai oublié le nom, un sort de fibre humide.",19,,0
Entretien 01 25.04.16 01_traitement_A,"C'est une épaisseur qui est humide, qui prend la forme que je lui donne.",14,,0
Entretien 01 25.04.16 01_traitement_A,"Cette fibre, normalement, c'est haute température, ça tenait comme si c'était un moulage.",13,,0
Entretien 01 25.04.16 01_traitement_A,"Moi, par exemple, j'emballe mes pièces avec cette fibre humide, après, je vais extérieur, je vais attacher, parce que sinon ça s'ouvre par rapport à la force de verre qui coule, donc je vais emballer avec un fil de cuivre pour attacher extérieur.",43,,0
Entretien 01 25.04.16 01_traitement_A,"Après, je vais poser cette pièce dans le four, je vais monter jusqu'à 920.",14,,0
Entretien 01 25.04.16 01_traitement_A,C'est un cuisson à peu près une semaine.,8,,0
Entretien 01 25.04.16 01_traitement_A,"C'est une raison pour l'utiliser, le fibre, parce que le verre, une fois c'est contacté avec le plâtre, normalement, il y a une sorte de petite pellicule qui a été posée sur le verre, ça va devenir une sorte d'air un petit peu dépoli.",44,,0
Entretien 01 25.04.16 01_traitement_A,"Donc je n'aime pas cet effet, mais là, par exemple, le fibre humide, avec le contact avec le verre, normalement, c'est qu'il garde vraiment qualité de verre.",27,,0
Entretien 01 25.04.16 01_traitement_A,Donc voilà.,2,,0
Entretien 01 25.04.16 01_traitement_A,"Oui, elle va changer un petit peu, parce que normalement, c'est un plaque en verre.",15,,0
Entretien 01 25.04.16 01_traitement_A,"Après, c'est un petit peu de finesse vers le haut, parce que c'est la masse qui était coulée vers le bas qu'on garde, mais il y a une petite partie de petite pellicule qui a collé sous le verre à vitre, ah non, sous le fibre humide, comme si c'était un l’eau qui est en train de couler.",58,,0
Entretien 01 25.04.16 01_traitement_A,C'est ce genre d'effet qu'on peut avoir avec cette technique.,10,,0
Entretien 01 25.04.16 01_traitement_A,"C'est un peu un accident, parce que c'est...",8,,0
Entretien 01 25.04.16 01_traitement_A,"Le problème, parce que le verre, c'est jamais...",8,,0
Entretien 01 25.04.16 01_traitement_A,"On touche au début, c'est pour pratiquer moi-même, pour couper, pour donner la forme, mais à part tout ça, je peux assumer, à part les autres pièces, si tu peux pas assumer.",32,,0
Entretien 01 25.04.16 01_traitement_A,"Même avec le même cuisson, la même température, le même flou, c'est le verre qui réagit pas de la même façon.",21,,0
Entretien 01 25.04.16 01_traitement_A,Donc...,1,,0
Entretien 01 25.04.16 01_traitement_A,"Toujours, c'est...",2,,0
Entretien 01 25.04.16 01_traitement_A,Je comprends pas.,3,,0
Entretien 01 25.04.16 01_traitement_A,"Même par exemple, ça fait 30 ans que je travaille, mais c'est...",12,,0
Entretien 01 25.04.16 01_traitement_A,C'était bizarre.,2,,0
Entretien 01 25.04.16 01_traitement_A,"Au début, j'étais un petit peu énervée quand on commençait à travailler le verre, parce que moi, j'ai commencé avec le métal.",22,,0
Entretien 01 25.04.16 01_traitement_A,"Donc j'étais en formation de sculpteur, métal, bois, le moulage, tout ça, mais surtout avec le métal, parce que le métal, normalement, il n'y a pas d'accident.",27,,0
Entretien 01 25.04.16 01_traitement_A,"Si je veux ça, je veux ça.",7,,0
Entretien 01 25.04.16 01_traitement_A,Donc c'est...,2,,0
Entretien 01 25.04.16 01_traitement_A,"J'étais très habituée pour travailler comme un métal, mais au début, quand je travaillais avec le verre, j'étais vraiment énervée.",20,,0
Entretien 01 25.04.16 01_traitement_A,"Parce que tous les cuissons, on peut pas toucher, on peut pas regarder, tout ça, donc...",16,,0
Entretien 01 25.04.16 01_traitement_A,Voilà.,1,,0
Entretien 01 25.04.16 01_traitement_A,"Donc il faut toujours un petit peu tenir la prévention de ces pièces, à mon avis.",16,,0
Entretien 01 25.04.16 01_traitement_A,Oui.,1,,0
Entretien 01 25.04.16 01_traitement_A,Oh là là !,4,,0
Entretien 01 25.04.16 01_traitement_A,Oh !,2,,0
Entretien 01 25.04.16 01_traitement_A,Parce que...,2,,0
Entretien 01 25.04.16 01_traitement_A,"Là, c'est par exemple...",4,,0
Entretien 01 25.04.16 01_traitement_A,C'était quand même un...,4,,0
Entretien 01 25.04.16 01_traitement_A,C'était un fenêtre.,3,,0
Entretien 01 25.04.16 01_traitement_A,"C'est un moment qui était dur, et solide, c'est transparent.",10,,0
Entretien 01 25.04.16 01_traitement_A,"Normalement, c'est un fenêtre pour traverser, pour regarder ailleurs.",9,,0
Entretien 01 25.04.16 01_traitement_A,"Et en même temps, parce que c'est une sorte de seuil, c'est pour une sorte de diviser en matière qui...",20,,0
Entretien 01 25.04.16 01_traitement_A,qui divise pour extérieur-intérieur.,4,,0
Entretien 01 25.04.16 01_traitement_A,C'est une sorte de...,4,,0
Entretien 01 25.04.16 01_traitement_A,Voilà.,1,,0
Entretien 01 25.04.16 01_traitement_A,"Mais cette matière qui était emballée pour donner une forme, avec une sorte de...",14,,0
Entretien 01 25.04.16 01_traitement_A,"de température, de...",3,,0
Entretien 01 25.04.16 01_traitement_A,"de chaleur, qui est très chaude, qui a commencé à fondre, carrément, c'est...",13,,0
Entretien 01 25.04.16 01_traitement_A,"Ah, ça me donne un chaleur là !",8,,0
Entretien 01 25.04.16 01_traitement_A,"C'est une chaleur qui a transformé, qui a fait dégouliner tous les aspects durs, qui est complètement perdue.",18,,0
Entretien 01 25.04.16 01_traitement_A,"Mais ce moment-là, normalement, je ne le voyais pas en tant qu'BIP.",12,,0
Entretien 01 25.04.16 01_traitement_A,"Peut-être une matière qui va sortir dans le four, mais qui va épouser la forme qu'on lui donne.",18,,0
Entretien 01 25.04.16 01_traitement_A,"Après, cette liquidité, c'est comme si c'était un mouvement de l'eau qui prend la forme de celle de vers le bas.",21,,0
Entretien 01 25.04.16 01_traitement_A,"Après, voilà, c'est un petit côté accroche qui...",8,,0
Entretien 01 25.04.16 01_traitement_A,"qui ne va pas descendre vers le bas, qui va accrocher sur le fibre pour tenir une sorte de...",19,,0
Entretien 01 25.04.16 01_traitement_A,un moment de geste qu'on le voit après le cuisson.,10,,0
Entretien 01 25.04.16 01_traitement_A,"Donc, même, par exemple, là, c'est une haute température, en tant qu'BIP, on ne le voyait pas, mais, voilà, une fois cet effet descendu, il est complètement l'autre visage.",29,,0
Entretien 01 25.04.16 01_traitement_A,"Au début, normalement, il était transparent.",6,,0
Entretien 01 25.04.16 01_traitement_A,"L'autre côté, il n'est pas transparent du tout.",8,,0
Entretien 01 25.04.16 01_traitement_A,"Il était plusieurs morceaux, mais la fin, il était un morceau qui était dur, beaucoup plus épais.",17,,0
Entretien 01 25.04.16 01_traitement_A,"Le couleur qui était plus que transparent, qu'on le voyait dehors, là, c'est plutôt...",14,,0
Entretien 01 25.04.16 01_traitement_A,C'est comme si c'était une couleur de la mer ou de...,11,,0
Entretien 01 25.04.16 01_traitement_A,"Voilà, c'est un reflet de couleurs qui va créer après le cuisson.",12,,0
Entretien 01 25.04.16 01_traitement_A,"Voilà, donc...",2,,0
Entretien 01 25.04.16 01_traitement_A,Oui ?,2,,0
Entretien 01 25.04.16 02_traitement_A,"Alors, 98, 2000, ça fait 25 ans.",7,,0
Entretien 01 25.04.16 02_traitement_A,"J'ai commencé en 2009, BIP.",5,,0
Entretien 01 25.04.16 02_traitement_A,"Donc 2009, maintenant, 2010, 15-16 ans.",6,,0
Entretien 01 25.04.16 02_traitement_A,Et pour les ébénistes ?,5,,0
Entretien 01 25.04.16 02_traitement_A,"La même chose, parce que je suis arrivée, c'était les mêmes.",11,,0
Entretien 01 25.04.16 02_traitement_A,"Les apprentis, les BMA par exemple, on va prendre l'exemple des brevets des métiers d'art.",15,,0
Entretien 01 25.04.16 02_traitement_A,"Alors, les premières années, ce sont des élèves en général qui ont bien souvent le bac.",16,,0
